screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
GuilhermeBoulos,2021-04-12T17:57:54Z,"@texpassos Já estou no aeroporto, voltando pra SP. Na próxima eapareço e levo o bolo. 🎂",texpassos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381667910746247168
GuilhermeBoulos,2021-04-12T14:44:39Z,RT @cris_charao: A hora do choro de hoje foi com o @GuilhermeBoulos lendo relatos de profissionais da saúde que estão na linha de frente do combate à pandemia: https://t.co/YzQOFlfEKR,,cris_charao,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381619276449251330
GuilhermeBoulos,2021-04-12T14:44:29Z,"República do Escárnio! Bolsonaro pressiona senadores para desfigurarem a CPI da Covid. Mais do que nunca, o impeachment é urgente!",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381619236309757956
GuilhermeBoulos,2021-04-12T12:58:24Z,"Encontrei em Roraima a grande liderança yanomami Davi Kopenawa, um símbolo da defesa da Amazônia e da luta indígena contra o garimpo. Sua luta é a nossa luta! https://t.co/91DKqvgiCc",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381592539279585281
GuilhermeBoulos,2021-04-12T12:26:45Z,"Bruno Covas confirmou a volta às aulas presenciais hoje. Como professor e pai de duas crianças, vivo diariamente os desafios do ensino à distância. Mas a solução não é arriscar a vida de professores, alunos e familiares no pico da pandemia. #GrevePelaVida",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381584574711468036
GuilhermeBoulos,2021-04-12T01:46:44Z,"RT @ppacheco1: Música pra campanha do @GuilhermeBoulos em 2022
 https://t.co/frLsbecIis",,ppacheco1,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381423508727738370
GuilhermeBoulos,2021-04-11T23:00:00Z,"NOVO EPISÓDIO #CaféComBoulos | O DESESPERO NA LINHA DE FRENTE

https://t.co/Hs3f06JDY9 https://t.co/GVsMWBtsY4",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Web App,pt,1381381546633003009
GuilhermeBoulos,2021-04-11T19:19:30Z,"RT @thiamparo: Caron Nazario, tenente do Exército dos EUA, estava de uniforme militar, em seu carro novo. Policiais brancos o pararam, jogaram spray de pimenta na cara dele dentro do carro e o agrediram no chão, tudo gravado. Vídeo surge agora, mas caso ocorreu em dez. https://t.co/cCZphCUfXP",,thiamparo,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381326058289512450
GuilhermeBoulos,2021-04-11T18:13:50Z,"RT @renatasouzario: UM ANTIVÍRUS CONTRA A FOME
Assumi a presidência da Comissão Especial de Enfrentamento à Miséria e à Pobreza na Alerj p/ viabilizar um plano emergencial, além de articular o poder público c/ mov. sociais q combatem a fome. Leia meu artigo no @OGlobo_Rio &gt; https://t.co/u7NFLmdoiM",,renatasouzario,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381309530768826371
GuilhermeBoulos,2021-04-11T17:51:12Z,"ABSURDO! Escravidão sanitária na Bahia.
https://t.co/Al84JdI63R",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1381303837651255301
